"actor","name","birthDate","height","nationality"
"http://dbpedia.org/resource/John_Thaw","John Thaw",1942-01-03,,
"http://dbpedia.org/resource/John_Thaw","John Thaw","1942-1-3",,
"http://dbpedia.org/resource/John_Travolta","John Travolta",1954-02-18,,
"http://dbpedia.org/resource/John_Travolta","John Travolta","1954-2-18",,
"http://dbpedia.org/resource/Jon_Pertwee","Jon Pertwee",1919-07-07,,
"http://dbpedia.org/resource/Jon_Pertwee","Jon Pertwee","1919-7-7",,
"http://dbpedia.org/resource/Juliette_Binoche","Juliette Binoche",1964-03-09,,
"http://dbpedia.org/resource/Juliette_Binoche","Juliette Binoche","1964-3-9",,
"http://dbpedia.org/resource/Kate_Winslet","Kate Winslet",1975-10-05,,
"http://dbpedia.org/resource/Kate_Winslet","Kate Winslet","1975-10-5",,
"http://dbpedia.org/resource/Kate_Winslet","(CBE)",1975-10-05,,
"http://dbpedia.org/resource/Kate_Winslet","(CBE)","1975-10-5",,
"http://dbpedia.org/resource/Katharine_Hepburn","Katharine Hepburn",1907-05-12,,
"http://dbpedia.org/resource/Katharine_Hepburn","Katharine Hepburn","1907-5-12",,
"http://dbpedia.org/resource/Kenneth_Williams","Kenneth Williams",1926-02-22,,
"http://dbpedia.org/resource/Kenneth_Williams","Kenneth Williams","1926-2-22",,
"http://dbpedia.org/resource/Laura_Gemser","Laura Gemser",1950-10-05,,
"http://dbpedia.org/resource/Laura_Gemser","Laura Gemser","1950-10-5",,
"http://dbpedia.org/resource/Laurence_Olivier","Laurence Olivier","1907-5-22",,
"http://dbpedia.org/resource/Leonard_Nimoy","Leonard Nimoy",1931-03-26,,
"http://dbpedia.org/resource/Leonard_Nimoy","Leonard Nimoy","1931-3-26",,
"http://dbpedia.org/resource/Leonard_Rossiter","Leonard Rossiter",1926-10-21,,
"http://dbpedia.org/resource/Leonardo_DiCaprio","Leonardo DiCaprio",1974-11-11,,
"http://dbpedia.org/resource/Mai_Zetterling","Mai Zetterling",1925-05-24,,
"http://dbpedia.org/resource/Mai_Zetterling","Mai Zetterling","1925-5-24",,
"http://dbpedia.org/resource/Majel_Barrett","Majel Barrett",1932-02-23,,
"http://dbpedia.org/resource/Majel_Barrett","Majel Barrett","1932-2-23",,
"http://dbpedia.org/resource/Mary_Martin","Mary Martin",1913-12-01,,
"http://dbpedia.org/resource/Mary_Martin","Mary Martin","1913-12-1",,
"http://dbpedia.org/resource/María_Félix","María Félix",1914-04-08,,
"http://dbpedia.org/resource/María_Félix","María Félix","1914-4-8",,
"http://dbpedia.org/resource/Meg_Ryan","Meg Ryan",1961-11-19,,
"http://dbpedia.org/resource/Mel_Blanc","Mel Blanc",1908-05-30,,
"http://dbpedia.org/resource/Mel_Blanc","Mel Blanc","1908-5-30",,
"http://dbpedia.org/resource/Mel_Gibson","Mel Gibson",1956-01-03,,
"http://dbpedia.org/resource/Mel_Gibson","Mel Gibson","1956-1-3",,
"http://dbpedia.org/resource/Melissa_Sue_Anderson","Melissa Sue Anderson",1962-09-26,,
"http://dbpedia.org/resource/Melissa_Sue_Anderson","Melissa Sue Anderson","1962-9-26",,
"http://dbpedia.org/resource/Ray_Milland","Ray Milland",1907-01-03,,"http://dbpedia.org/resource/Welsh_people"
"http://dbpedia.org/resource/Ray_Milland","Ray Milland","1907-1-3",,"http://dbpedia.org/resource/Welsh_people"
"http://dbpedia.org/resource/Natalie_Portman","Natalie Portman",1981-06-09,,
"http://dbpedia.org/resource/Natalie_Portman","Natalie Portman","1981-6-9",,
"http://dbpedia.org/resource/Patrick_Troughton","Patrick Troughton",1920-03-25,,
"http://dbpedia.org/resource/Patrick_Troughton","Patrick Troughton","1920-3-25",,
"http://dbpedia.org/resource/Paul_Lynde","Paul Lynde",1926-06-13,,
"http://dbpedia.org/resource/Paul_Lynde","Paul Lynde","1926-6-13",,
"http://dbpedia.org/resource/Paul_Newman","Paul Newman",1925-01-26,,
"http://dbpedia.org/resource/Paul_Newman","Paul Newman","1925-1-26",,
"http://dbpedia.org/resource/Rebecca_De_Mornay","Rebecca De Mornay",1959-08-29,,
"http://dbpedia.org/resource/Rebecca_De_Mornay","Rebecca De Mornay","1959-8-29",,
"http://dbpedia.org/resource/Sophia_Loren","Sophia Loren",1934-09-20,,"http://dbpedia.org/resource/Italian_nationality_law"
"http://dbpedia.org/resource/Sophia_Loren","Sophia Loren","1934-9-20",,"http://dbpedia.org/resource/Italian_nationality_law"
"http://dbpedia.org/resource/Richard_Barthelmess","Richard Barthelmess",1895-05-09,,
"http://dbpedia.org/resource/Richard_Barthelmess","Richard Barthelmess","1895-5-9",,
"http://dbpedia.org/resource/Robert_Baddeley","Robert Baddeley","1733-1-1",,
"http://dbpedia.org/resource/Roberto_Benigni","Roberto Benigni",1952-10-27,,
"http://dbpedia.org/resource/Robin_Williams","Robin Williams",1951-07-21,,
"http://dbpedia.org/resource/Robin_Williams","Robin Williams","1951-7-21",,
"http://dbpedia.org/resource/Rutger_Hauer","Rutger Hauer",1944-01-23,,
"http://dbpedia.org/resource/Rutger_Hauer","Rutger Hauer","1944-1-23",,
"http://dbpedia.org/resource/Sacha_Baron_Cohen","Sacha Baron Cohen",1971-10-13,,
"http://dbpedia.org/resource/Samuel_L._Jackson","Samuel L. Jackson",1948-12-21,,
"http://dbpedia.org/resource/Sandra_Bullock","Sandra Bullock",1964-07-26,,
"http://dbpedia.org/resource/Sandra_Bullock","Sandra Bullock","1964-7-26",,
"http://dbpedia.org/resource/Scott_Bakula","Scott Bakula",1954-10-09,,
"http://dbpedia.org/resource/Scott_Bakula","Scott Bakula","1954-10-9",,
"http://dbpedia.org/resource/Sergio_Tofano","Sergio Tofano","1886-8-20",,
"http://dbpedia.org/resource/Sophie_Marceau","Sophie Marceau",1966-11-17,,
"http://dbpedia.org/resource/Spencer_Tracy","Spencer Tracy",1900-04-05,,
"http://dbpedia.org/resource/Spencer_Tracy","Spencer Tracy","1900-4-5",,
"http://dbpedia.org/resource/Ted_Raimi","Ted Raimi",1965-12-14,,
"http://dbpedia.org/resource/Thora_Birch","Thora Birch",1982-03-11,,
"http://dbpedia.org/resource/Thora_Birch","Thora Birch","1982-3-11",,
"http://dbpedia.org/resource/Tiffani_Thiessen","Tiffani Thiessen",1974-01-23,,
"http://dbpedia.org/resource/Tiffani_Thiessen","Tiffani Thiessen","1974-1-23",,
"http://dbpedia.org/resource/Tim_Brooke-Taylor","Tim Brooke-Taylor",1940-07-17,,
"http://dbpedia.org/resource/Tim_Brooke-Taylor","Tim Brooke-Taylor","1940-7-17",,
"http://dbpedia.org/resource/Tim_Curry","Tim Curry",1946-04-19,,
"http://dbpedia.org/resource/Tim_Curry","Tim Curry","1946-4-19",,
"http://dbpedia.org/resource/Tod_Browning","Tod Browning",1880-07-12,,
"http://dbpedia.org/resource/Tod_Browning","Tod Browning","1880-7-12",,
"http://dbpedia.org/resource/Tom_Cruise","Tom Cruise",1962-07-03,,
"http://dbpedia.org/resource/Tom_Cruise","Tom Cruise","1962-7-3",,
"http://dbpedia.org/resource/Tom_Hanks","Tom Hanks",1956-07-09,,
"http://dbpedia.org/resource/Tom_Hanks","Tom Hanks","1956-7-9",,
"http://dbpedia.org/resource/Tony_Robinson","Tony Robinson",1946-08-15,,
"http://dbpedia.org/resource/Tony_Robinson","Tony Robinson","1946-8-15",,
"http://dbpedia.org/resource/Tony_Robinson","Sir Tony Robinson",1946-08-15,,
"http://dbpedia.org/resource/Tony_Robinson","Sir Tony Robinson","1946-8-15",,
"http://dbpedia.org/resource/Val_Kilmer","Val Kilmer",1959-12-31,,
"http://dbpedia.org/resource/Wallace_Shawn","Wallace Shawn",1943-11-12,,
"http://dbpedia.org/resource/Warren_Mitchell","Warren Mitchell",1926-01-14,,
"http://dbpedia.org/resource/Warren_Mitchell","Warren Mitchell","1926-1-14",,
"http://dbpedia.org/resource/Whoopi_Goldberg","Whoopi Goldberg",1955-11-13,,
"http://dbpedia.org/resource/William_Abbot","William Abbot","1790-6-12",,
"http://dbpedia.org/resource/William_Hartnell","William Hartnell",1908-01-08,,
"http://dbpedia.org/resource/William_Hartnell","William Hartnell","1908-1-8",,
"http://dbpedia.org/resource/Winona_Ryder","Winona Ryder",1971-10-29,,
"http://dbpedia.org/resource/Woody_Allen","Woody Allen",1935-12-01,,
"http://dbpedia.org/resource/Woody_Allen","Woody Allen","1935-12-1",,
"http://dbpedia.org/resource/Yeardley_Smith","Yeardley Smith",1964-07-03,,
"http://dbpedia.org/resource/Yeardley_Smith","Yeardley Smith","1964-7-3",,
"http://dbpedia.org/resource/Akio_Ōtsuka","Akio Ōtsuka",1959-11-24,1.82,
"http://dbpedia.org/resource/Akhil_Akkineni","Akhil Akkineni",1994-04-08,,"http://dbpedia.org/resource/Indian_American"
"http://dbpedia.org/resource/Akhil_Akkineni","Akhil Akkineni","1994-4-8",,"http://dbpedia.org/resource/Indian_American"
"http://dbpedia.org/resource/Akhil_Akkineni","Akhil Akhineni",1994-04-08,,"http://dbpedia.org/resource/Indian_American"
"http://dbpedia.org/resource/Akhil_Akkineni","Akhil Akhineni","1994-4-8",,"http://dbpedia.org/resource/Indian_American"
"http://dbpedia.org/resource/Alexander_Pope_(actor)","Alexander Pope","1763-1-1",,"http://dbpedia.org/resource/Ireland"
"http://dbpedia.org/resource/Amara_(singer)","Amara",1975-07-08,,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Amara_(singer)","Amara","1975-7-8",,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Akhil_(Tamil_actor)","Akhil",1988-05-03,,
"http://dbpedia.org/resource/Akhil_(Tamil_actor)","Akhil","1988-5-3",,
"http://dbpedia.org/resource/Akhil_Iyer","Akhil Iyer",1987-10-03,,
"http://dbpedia.org/resource/Akhil_Iyer","Akhil Iyer","1987-10-3",,
"http://dbpedia.org/resource/Akhil_Iyer","Akhil iyer",1987-10-03,,
"http://dbpedia.org/resource/Akhil_Iyer","Akhil iyer","1987-10-3",,
"http://dbpedia.org/resource/Akhil_Kapur","Akhil Kapur",1985-10-26,,
"http://dbpedia.org/resource/Alice_Lake","Alice Lake",1895-09-12,,
"http://dbpedia.org/resource/Alice_Lake","Alice Lake","1895-9-12",,
"http://dbpedia.org/resource/Amandla_Stenberg","Amandla Stenberg",1998-10-23,,
"http://dbpedia.org/resource/Amara_Karan","Amara Karan","1984-1-1",,
"http://dbpedia.org/resource/Amara_Miller","Amara Miller",2000-05-04,,
"http://dbpedia.org/resource/Amara_Miller","Amara Miller","2000-5-4",,
"http://dbpedia.org/resource/Barbara_Flynn","Barbara Flynn",1948-08-05,,
"http://dbpedia.org/resource/Barbara_Flynn","Barbara Flynn","1948-8-5",,
"http://dbpedia.org/resource/Barry_Miller_(actor)","Barry Miller",1958-02-06,,
"http://dbpedia.org/resource/Barry_Miller_(actor)","Barry Miller","1958-2-6",,
"http://dbpedia.org/resource/Beckett_Bould","Beckett Bould","1880-9-28",,
"http://dbpedia.org/resource/Billy_Lush","Billy Lush",1981-11-30,,
"http://dbpedia.org/resource/Chris_Colfer","Chris Colfer",1990-05-27,,
"http://dbpedia.org/resource/Chris_Colfer","Chris Colfer","1990-5-27",,
"http://dbpedia.org/resource/Chris_Hemsworth","Chris Hemsworth",1983-08-11,,
"http://dbpedia.org/resource/Chris_Hemsworth","Chris Hemsworth","1983-8-11",,
"http://dbpedia.org/resource/Chris_Pine","Chris Pine",1980-08-26,,
"http://dbpedia.org/resource/Chris_Pine","Chris Pine","1980-8-26",,
"http://dbpedia.org/resource/Chris_Pontius","Chris Pontius",1974-07-16,,
"http://dbpedia.org/resource/Chris_Pontius","Chris Pontius","1974-7-16",,
"http://dbpedia.org/resource/Christine_Noonan","Christine Noonan","1945-3-8",,
"http://dbpedia.org/resource/Céline_Bara","Céline Bara",1978-09-09,1.68,
"http://dbpedia.org/resource/Céline_Bara","Céline Bara","1978-9-9",1.68,
"http://dbpedia.org/resource/Gabriel_Soto","Gabriel Soto",1975-04-17,,"http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Gabriel_Soto","Gabriel Soto","1975-4-17",,"http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Girish_Kumar","Girish Kumar",1989-01-30,,"http://dbpedia.org/resource/Indian_people"
"http://dbpedia.org/resource/Girish_Kumar","Girish Kumar",1989-11-30,,"http://dbpedia.org/resource/Indian_people"
"http://dbpedia.org/resource/Collin_O'Neal","Collin O'Neal","1975-1-1",,
"http://dbpedia.org/resource/Collin_Wilcox_(actress)","Collin Wilcox",1935-02-04,,
"http://dbpedia.org/resource/Collin_Wilcox_(actress)","Collin Wilcox","1935-2-4",,
"http://dbpedia.org/resource/Céline_Bonnier","Céline Bonnier",1965-08-31,,
"http://dbpedia.org/resource/Céline_Bonnier","Céline Bonnier","1965-8-31",,
"http://dbpedia.org/resource/Céline_Monsarrat","Céline Monsarrat","1954-1-13",,
"http://dbpedia.org/resource/Dan_Grimaldi","Dan Grimaldi","2000-1-1",,
"http://dbpedia.org/resource/Daniel_Flynn_(actor)","Daniel Flynn","1961-1-1",,
"http://dbpedia.org/resource/Davi_Shane","Davi Shane",1994-03-26,,
"http://dbpedia.org/resource/Davi_Shane","Davi Shane","1994-3-26",,
"http://dbpedia.org/resource/David_Bradley_(American_actor)","David Bradley","1955-9-27",,
"http://dbpedia.org/resource/David_Bradley_(actor)","David Bradley",1942-04-17,,
"http://dbpedia.org/resource/David_Bradley_(actor)","David Bradley","1942-4-17",,
"http://dbpedia.org/resource/David_Kessler_(actor)","David Kessler","1860-1-1",,
"http://dbpedia.org/resource/Dennis_Quaid","Dennis Quaid",1954-04-09,,
"http://dbpedia.org/resource/Dennis_Quaid","Dennis Quaid","1954-4-9",,
"http://dbpedia.org/resource/Desi_Lydic","Desi Lydic",1981-06-30,,
"http://dbpedia.org/resource/Desi_Lydic","Desi Lydic","1981-6-30",,
"http://dbpedia.org/resource/Don_Galloway","Don Galloway",1937-07-27,,
"http://dbpedia.org/resource/Don_Galloway","Don Galloway","1937-7-27",,
"http://dbpedia.org/resource/Emel_Heinreich","Emel Heinreich",1962-06-27,,
"http://dbpedia.org/resource/Emel_Heinreich","Emel Heinreich","1962-6-27",,
"http://dbpedia.org/resource/Erika_Mabuchi","Erika Mabuchi","1979-3-7",,
"http://dbpedia.org/resource/Eva_Grimaldi","Eva Grimaldi","1961-9-7",,
"http://dbpedia.org/resource/Gavin_Mitchell_(actor)","Gavin Mitchell",1964-12-16,,
"http://dbpedia.org/resource/Gavin_Mitchell_(actor)","Gavin Mitchell","1966-1-13",,
"http://dbpedia.org/resource/Ge_You","Gě Yōu","1957-4-19",,
"http://dbpedia.org/resource/Ge_You","葛優","1957-4-19",,
"http://dbpedia.org/resource/Ge_You","Ge You","1957-4-19",,
"http://dbpedia.org/resource/Ge_You","葛优","1957-4-19",,
"http://dbpedia.org/resource/Girish_Karnad","Girish Karnad",1938-05-19,,
"http://dbpedia.org/resource/Girish_Karnad","Girish Karnad","1938-5-19",,
"http://dbpedia.org/resource/Gizela_Dali","Gizela Dali","1940-8-27",,
"http://dbpedia.org/resource/Graziella_Moretto","Graziella Moretto",1972-05-15,,
"http://dbpedia.org/resource/Graziella_Moretto","Graziella Moretto","1972-5-15",,
"http://dbpedia.org/resource/Hitomi_Nabatame","Hitomi Nabatame",1976-08-04,1.63,
"http://dbpedia.org/resource/Hitomi_Nabatame","Hitomi Nabatame","1976-8-4",1.63,
"http://dbpedia.org/resource/JC_de_Vera","JC de Vera",1986-03-10,,"http://dbpedia.org/resource/Filipino_people"
"http://dbpedia.org/resource/JC_de_Vera","JC de Vera","1986-3-10",,"http://dbpedia.org/resource/Filipino_people"
"http://dbpedia.org/resource/Harvey_Atkin","Harvey Atkin",1942-12-18,,
"http://dbpedia.org/resource/Henry_Daniell","Henry Daniell",1894-03-05,,
"http://dbpedia.org/resource/Henry_Daniell","Henry Daniell","1894-3-5",,
"http://dbpedia.org/resource/Hideko_Takamine","Hideko Takamine",1924-03-27,,
"http://dbpedia.org/resource/Hideko_Takamine","Hideko Takamine","1924-3-27",,
"http://dbpedia.org/resource/Hitomi_(voice_actress)","Hitomi","1967-2-15",,
"http://dbpedia.org/resource/Hitomi_Aizawa","Hitomi Aizawa",1982-08-22,,
"http://dbpedia.org/resource/Hitomi_Aizawa","Hitomi Aizawa","1982-8-22",,
"http://dbpedia.org/resource/Hōchū_Ōtsuka","Hōchū Ōtsuka",1954-05-19,,
"http://dbpedia.org/resource/Hōchū_Ōtsuka","Hōchū Ōtsuka","1954-5-19",,
"http://dbpedia.org/resource/James_Badge_Dale","James Badge Dale",1978-05-01,,
"http://dbpedia.org/resource/James_Badge_Dale","James Badge Dale","1978-5-1",,
"http://dbpedia.org/resource/Jeff_Celentano","Jeff Celentano",1960-05-24,,
"http://dbpedia.org/resource/Jeff_Celentano","Jeff Celentano","1960-5-24",,
"http://dbpedia.org/resource/Jeffrey_Thomas_(actor)","Jeffrey Thomas","2000-1-1",,
"http://dbpedia.org/resource/Jerome_Flynn","Jerome Flynn",1963-03-16,,
"http://dbpedia.org/resource/Jerome_Flynn","Jerome Flynn","1963-3-16",,
"http://dbpedia.org/resource/Joanne_Campbell","Joanne Campbell",1964-02-08,,
"http://dbpedia.org/resource/Joanne_Campbell","Joanne Campbell","1964-2-8",,
"http://dbpedia.org/resource/Joanne_Kelly","Joanne Kelly",1978-12-22,,
"http://dbpedia.org/resource/Joanne_Peh","Bái Wēixìu","1984-4-25",,
"http://dbpedia.org/resource/Joanne_Peh","Joanne Peh","1984-4-25",,
"http://dbpedia.org/resource/Joanne_Peh","白薇秀","1984-4-25",,
"http://dbpedia.org/resource/Joanne_Whalley","Joanne Whalley",1961-08-25,,
"http://dbpedia.org/resource/Joanne_Whalley","Joanne Whalley","1964-8-25",,
"http://dbpedia.org/resource/Joe_Quinn_(actor)","Joe Quinn","1898-1-1",,
"http://dbpedia.org/resource/John_Carroll_(actor)","John Carroll",1906-07-17,,
"http://dbpedia.org/resource/John_Carroll_(actor)","John Carroll","1906-7-17",,
"http://dbpedia.org/resource/John_Carroll_Lynch","John Carroll Lynch",1963-08-01,,
"http://dbpedia.org/resource/John_Carroll_Lynch","John Carroll Lynch","1963-8-1",,
"http://dbpedia.org/resource/John_Light_(actor)","John Light",1973-09-30,,
"http://dbpedia.org/resource/John_Light_(actor)","John Light","1972-9-28",,
